time_stamp,temperature,pressure,humidity,wind_direction,wind_speed,weather
2017-11-07 16:00:00,8.2,1018.5,44,26,1.3,Sunny/clear
2017-11-07 17:00:00,6.2,1019.1,63,41,0.8,Sunny/clear
2017-11-07 18:00:00,6.5,1018.9,55,28,0.8,Sunny/clear
2017-11-07 19:00:00,3.9,1018.9,69,999017,0.1,Sunny/clear
2017-11-07 20:00:00,2.9,1019.2,80,41,0.5,Sunny/clear
2017-11-07 21:00:00,2.4,1019.8,86,28,0.5,Sunny/clear
2017-11-07 22:00:00,2.8,1020.1,76,37,0.3,Sunny/clear
2017-11-07 23:00:00,2.2,1020.6,83,286,0.3,Sunny/clear
2017-11-08 00:00:00,2.5,1021.7,83,999017,0.2,Sunny/clear
2017-11-08 01:00:00,6.5,1022.2,54,342,0.5,Sunny/clear
2017-11-08 02:00:00,11.7,1021.9,40,134,0.4,Sunny/clear
2017-11-08 03:00:00,12.3,1021.7,33,198,1.7,Sunny/clear
2017-11-08 04:00:00,13,1020.5,30,184,2.1,Sunny/clear
2017-11-08 05:00:00,13.8,1019.2,30,195,2.3,Sunny/clear
2017-11-08 06:00:00,14,1018.7,30,217,2.1,Sunny/clear
2017-11-08 07:00:00,14.1,1018.1,32,203,1.8,Sunny/clear
2017-11-08 08:00:00,13.3,1017.6,36,193,1.1,Sunny/clear
2017-11-08 09:00:00,12.1,1017.4,38,218,1.3,Sunny/clear
2017-11-08 10:00:00,8.8,1017.5,57,178,0.4,Sunny/clear
2017-11-08 11:00:00,7.2,1017.9,66,999017,0.1,Sunny/clear
2017-11-08 12:00:00,6.3,1017.9,74,248,0.5,Sunny/clear
2017-11-08 13:00:00,5.3,1018.1,76,999017,0.1,Sunny/clear
2017-11-08 14:00:00,4.6,1018.1,85,999017,0,Sunny/clear
2017-11-08 15:00:00,3.9,1018,88,999017,0,Sunny/clear
2017-11-08 16:00:00,3.7,1017.7,91,999017,0,Sunny/clear
2017-11-08 17:00:00,3.2,1017.3,91,999017,0,Sunny/clear
2017-11-08 18:00:00,4,1016.9,89,41,0.9,Sunny/clear
2017-11-08 19:00:00,3.9,1016.4,87,32,1.1,Sunny/clear
2017-11-08 20:00:00,3.8,1015.9,80,36,0.5,Sunny/clear
2017-11-08 21:00:00,3.8,1015.5,79,47,0.5,Sunny/clear
2017-11-08 22:00:00,4.3,1015,78,999017,0,Sunny/clear
2017-11-08 23:00:00,5.4,1015,74,999017,0.2,Sunny/clear
2017-11-09 00:00:00,6.6,1015.3,73,31,0.6,Sunny/clear
2017-11-09 01:00:00,8.5,1014.8,71,46,0.8,Sunny/clear
2017-11-09 02:00:00,10.1,1014,67,32,1,Sunny/clear
2017-11-09 03:00:00,11.2,1013.6,65,360,1.2,Sunny/clear
2017-11-09 04:00:00,12.1,1012.8,63,11,1.5,Sunny/clear
2017-11-09 05:00:00,13.2,1011.6,59,32,1.6,Sunny/clear
2017-11-09 06:00:00,13.7,1010.3,57,116,0.7,Sunny/clear
2017-11-09 07:00:00,13.9,1009.7,55,213,0.8,Sunny/clear
2017-11-09 08:00:00,12.9,1009.4,60,215,1.1,Sunny/clear
2017-11-09 09:00:00,10.5,1009.7,75,299,0.5,Sunny/clear
2017-11-09 10:00:00,9,1010.5,81,352,0.3,Sunny/clear
2017-11-09 11:00:00,8.7,1010.5,84,999017,0.2,Sunny/clear
2017-11-09 12:00:00,8.7,1010.6,86,999017,0.1,Haze
2017-11-09 13:00:00,8.6,1010.9,86,999017,0,Haze
2017-11-09 14:00:00,8.4,1011.4,89,999017,0,Haze
2017-11-09 15:00:00,8,1011.2,91,307,0.3,Fog
2017-11-09 16:00:00,11.7,1011.6,34,9,2.1,Sunny/clear
2017-11-09 17:00:00,12.6,1012.7,23,320,4.1,Sunny/clear
2017-11-09 18:00:00,11.9,1013.2,25,326,3,Sunny/clear
2017-11-09 19:00:00,11,1014.2,24,329,3.4,Sunny/clear
2017-11-09 20:00:00,9.6,1015,30,295,3.7,Sunny/clear
2017-11-09 21:00:00,8.9,1015.7,32,323,3.2,Sunny/clear
2017-11-09 22:00:00,8.4,1016.1,34,295,3,Sunny/clear
2017-11-09 23:00:00,8.1,1017.4,34,349,2.6,Sunny/clear
2017-11-10 00:00:00,7.7,1018.9,32,350,2.4,Sunny/clear
2017-11-10 01:00:00,8.8,1019.4,30,9,3.3,Sunny/clear
2017-11-10 02:00:00,10.2,1019.7,26,357,3.9,Sunny/clear
2017-11-10 03:00:00,10.7,1020.3,26,325,3.6,Sunny/clear
2017-11-10 04:00:00,10.5,1020.2,23,342,4.2,Sunny/clear
2017-11-10 05:00:00,11,1020.1,23,308,3.2,Sunny/clear
2017-11-10 06:00:00,11.4,1020.4,22,327,3.5,Sunny/clear
2017-11-10 07:00:00,11.5,1020.7,21,326,2.1,Sunny/clear
2017-11-10 08:00:00,10.5,1021.1,20,339,3.2,Sunny/clear
2017-11-10 09:00:00,8.7,1021.8,22,22,2.5,Sunny/clear
2017-11-10 10:00:00,7.1,1022.9,23,13,2.9,Sunny/clear
2017-11-10 11:00:00,6.1,1023.6,25,11,2.4,Sunny/clear
2017-11-10 12:00:00,5.2,1024,26,17,1.8,Sunny/clear
2017-11-10 13:00:00,4.2,1024.8,28,4,1.4,Sunny/clear
2017-11-10 14:00:00,3.2,1025,34,353,1.4,Sunny/clear
2017-11-10 15:00:00,3.6,1024.8,34,11,1.5,Sunny/clear
2017-11-10 16:00:00,2.9,1025,35,44,0.8,Sunny/clear
2017-11-10 17:00:00,1.7,1024.5,38,61,0.9,Sunny/clear
2017-11-10 18:00:00,0.5,1024,45,28,0.6,Sunny/clear
2017-11-10 19:00:00,-0.2,1023.8,53,64,0.7,Sunny/clear
2017-11-10 20:00:00,-0.5,1023.5,51,354,0.6,Sunny/clear
2017-11-10 21:00:00,-1.9,1023.6,61,60,0.3,Sunny/clear
2017-11-10 22:00:00,-2.6,1023.4,69,999017,0.2,Sunny/clear
2017-11-10 23:00:00,-3.1,1023.2,71,999017,0,Sunny/clear
2017-11-11 00:00:00,-2.5,1023.7,72,275,0.7,Sunny/clear
2017-11-11 01:00:00,1.6,1023.5,42,145,0.5,Sunny/clear
2017-11-11 02:00:00,5.1,1022.8,31,356,0.7,Sunny/clear
2017-11-11 03:00:00,5.8,1021.9,31,221,1.8,Sunny/clear
2017-11-11 04:00:00,6.6,1020.4,31,191,1.9,Sunny/clear
2017-11-11 05:00:00,7.8,1018.4,28,188,2,Sunny/clear
2017-11-11 06:00:00,8.6,1017.1,28,176,2.2,Sunny/clear
2017-11-11 07:00:00,8.6,1016.3,29,232,2.7,Sunny/clear
2017-11-11 08:00:00,8.1,1016.3,28,196,2.3,Sunny/clear
2017-11-11 09:00:00,7,1016,32,208,1.9,Sunny/clear
2017-11-11 10:00:00,6.6,1016,33,196,1.1,Sunny/clear
2017-11-11 11:00:00,6.3,1015.8,32,195,1.4,Sunny/clear
2017-11-11 12:00:00,4.7,1015.9,39,216,1.6,Sunny/clear
2017-11-11 13:00:00,2.2,1015.5,55,999017,0.1,Sunny/clear
2017-11-11 14:00:00,0.9,1015.5,72,999017,0.1,Sunny/clear
2017-11-11 15:00:00,0.3,1015,75,18,0.8,Sunny/clear
2017-11-11 16:00:00,1.5,1014.8,60,57,0.8,Sunny/clear
2017-11-11 17:00:00,0.6,1014.4,63,64,0.4,Sunny/clear
2017-11-11 18:00:00,0.1,1014,69,39,0.5,Sunny/clear
2017-11-11 19:00:00,0,1013.4,71,37,0.5,Sunny/clear
2017-11-11 20:00:00,0,1012.6,70,46,0.9,Sunny/clear
2017-11-11 21:00:00,-0.6,1012.3,68,16,0.7,Sunny/clear
2017-11-11 22:00:00,-1,1012.1,73,94,0.3,Sunny/clear
2017-11-11 23:00:00,-1.1,1012.6,74,58,0.5,Sunny/clear
2017-11-12 00:00:00,1.1,1013.3,65,40,1,Sunny/clear
2017-11-12 01:00:00,3.3,1012.7,52,13,0.9,Sunny/clear
2017-11-12 02:00:00,6,1012.7,44,359,1,Sunny/clear
2017-11-12 03:00:00,7.8,1012,35,63,1.2,Sunny/clear
2017-11-12 04:00:00,8.5,1011,32,282,0.9,Sunny/clear
2017-11-12 05:00:00,10,1009.9,29,216,1.4,Sunny/clear
2017-11-12 06:00:00,10.1,1009.5,30,223,2,Sunny/clear
2017-11-12 07:00:00,10,1009.3,33,214,1.7,Sunny/clear
2017-11-12 08:00:00,9.2,1009,35,227,1.6,Sunny/clear
2017-11-12 09:00:00,7.5,1008.8,43,230,1.1,Sunny/clear
2017-11-12 10:00:00,4.4,1009.3,57,228,0.7,Sunny/clear
2017-11-12 11:00:00,2.9,1009.6,68,999017,0,Sunny/clear
2017-11-12 12:00:00,1.7,1010.1,73,210,0.3,Sunny/clear
2017-11-12 13:00:00,1.1,1010.2,82,241,0.4,Sunny/clear
2017-11-12 14:00:00,1.5,1010.6,80,84,0.3,Sunny/clear
2017-11-12 15:00:00,1,1010.3,79,92,0.3,Sunny/clear
2017-11-12 16:00:00,0.5,1010.3,84,338,0.5,Sunny/clear
2017-11-12 17:00:00,0,1010,89,999017,0,Haze
2017-11-12 18:00:00,-0.2,1009.8,91,999017,0.1,Fog
2017-11-12 19:00:00,0.4,1009.7,88,58,0.7,Sunny/clear
2017-11-12 20:00:00,0.1,1009.7,85,34,1.2,Sunny/clear
2017-11-12 21:00:00,1,1010,73,360,1.3,Sunny/clear
2017-11-12 22:00:00,7.4,1010.9,27,349,2.4,Sunny/clear
2017-11-12 23:00:00,6.3,1011.2,31,4,1,Sunny/clear
2017-11-13 00:00:00,7.1,1012.4,27,349,1.6,Sunny/clear
2017-11-13 01:00:00,9.2,1013.3,20,336,2.2,Sunny/clear
2017-11-13 02:00:00,10,1013.4,16,327,3,Sunny/clear
2017-11-13 03:00:00,10,1013.4,14,348,4.3,Sunny/clear
2017-11-13 04:00:00,10.4,1012.5,14,311,3.1,Sunny/clear
2017-11-13 05:00:00,11.7,1011.9,14,325,2.3,Sunny/clear
2017-11-13 06:00:00,11.6,1011.7,12,338,3.9,Sunny/clear
2017-11-13 07:00:00,11.1,1011.8,13,345,4.8,Sunny/clear
2017-11-13 08:00:00,10.4,1012.6,13,340,3.2,Sunny/clear
2017-11-13 09:00:00,8.6,1013.6,15,311,2.4,Sunny/clear
2017-11-13 10:00:00,7.9,1014.9,15,346,2.3,Sunny/clear
2017-11-13 11:00:00,7.1,1016.1,17,295,1.7,Sunny/clear
2017-11-13 12:00:00,6.6,1016.9,18,276,2.2,Sunny/clear
2017-11-13 13:00:00,6.1,1017.7,18,250,2.1,Sunny/clear
2017-11-13 14:00:00,5.5,1018.3,19,298,1.5,Sunny/clear
2017-11-13 15:00:00,3.4,1018.9,25,21,1.2,Sunny/clear
2017-11-13 16:00:00,2,1019.2,29,16,1.3,Sunny/clear
2017-11-13 17:00:00,0.5,1019.3,41,21,0.3,Sunny/clear
2017-11-13 18:00:00,-1.2,1019.6,65,162,0.5,Sunny/clear
2017-11-13 19:00:00,0.3,1019.6,44,11,0.9,Sunny/clear
2017-11-13 20:00:00,0.2,1019.4,51,39,0.5,Sunny/clear
2017-11-13 21:00:00,1.5,1019.9,33,335,1.5,Sunny/clear
2017-11-13 22:00:00,1.7,1020.2,30,8,1.4,Sunny/clear
2017-11-13 23:00:00,1.4,1020.9,31,350,1.6,Sunny/clear
2017-11-14 00:00:00,1.8,1021.6,26,287,1.9,Sunny/clear
2017-11-14 01:00:00,2.9,1021.8,22,330,2.3,Sunny/clear
2017-11-14 02:00:00,4,1021.5,19,327,3.1,Sunny/clear
2017-11-14 03:00:00,4.7,1021,16,338,3.2,Sunny/clear
2017-11-14 04:00:00,5.1,1019.6,16,332,2.8,Sunny/clear
2017-11-14 05:00:00,6.5,1018.3,14,356,2.9,Sunny/clear
2017-11-14 06:00:00,7.4,1017.3,12,332,3.2,Sunny/clear
2017-11-14 07:00:00,7.9,1017,13,326,2.1,Sunny/clear
2017-11-14 08:00:00,6.9,1016.8,11,334,3.1,Sunny/clear
2017-11-14 09:00:00,5.5,1016.6,12,2,2,Sunny/clear
2017-11-14 10:00:00,2.3,1017.4,23,213,0.5,Sunny/clear
2017-11-14 11:00:00,0.4,1017.6,36,300,0.8,Sunny/clear
2017-11-14 12:00:00,-1,1017.7,41,999017,0.1,Sunny/clear
2017-11-14 13:00:00,-1.8,1017.9,48,174,0.7,Sunny/clear
2017-11-14 14:00:00,-1.8,1018.1,46,999017,0,Sunny/clear
2017-11-14 15:00:00,-2.5,1018.3,58,47,0.4,Sunny/clear
2017-11-14 16:00:00,-1.8,1018.4,53,66,1,Sunny/clear
2017-11-14 17:00:00,-2.2,1018.3,61,226,0.5,Sunny/clear
2017-11-14 18:00:00,-2,1018.8,64,76,0.7,Sunny/clear
2017-11-14 19:00:00,-0.1,1019.1,49,76,0.6,Sunny/clear
2017-11-14 20:00:00,-1,1019.4,47,233,0.6,Sunny/clear
2017-11-14 21:00:00,1.3,1019.7,23,310,1.9,Sunny/clear
2017-11-14 22:00:00,1.1,1020.1,21,348,1.8,Sunny/clear
2017-11-14 23:00:00,-1.5,1020.9,38,357,0.6,Sunny/clear
2017-11-15 00:00:00,-1.1,1022.1,32,75,1,Sunny/clear
2017-11-15 01:00:00,1.2,1022.6,24,24,1.5,Sunny/clear
2017-11-15 02:00:00,3.4,1022.4,16,358,1.7,Sunny/clear
2017-11-15 03:00:00,4.5,1021.8,17,42,1.8,Sunny/clear
2017-11-15 04:00:00,5,1020.4,17,39,1.9,Sunny/clear
2017-11-15 05:00:00,6,1019.4,16,39,1.8,Sunny/clear
2017-11-15 06:00:00,6.8,1018.5,15,70,1.6,Sunny/clear
2017-11-15 07:00:00,7.4,1018.3,17,49,1.4,Sunny/clear
2017-11-15 08:00:00,6.8,1018.2,18,167,0.7,Sunny/clear
2017-11-15 09:00:00,4.5,1018.5,23,125,1.3,Sunny/clear
2017-11-15 10:00:00,3.1,1018.8,25,102,0.6,Sunny/clear
2017-11-15 11:00:00,0.5,1019.4,47,267,0.7,Sunny/clear
2017-11-15 12:00:00,-1.3,1019.7,54,26,0.4,Sunny/clear
2017-11-15 13:00:00,-1.7,1019.8,50,999017,0,Sunny/clear
2017-11-15 14:00:00,-2.1,1019.9,55,45,0.3,Sunny/clear
2017-11-15 15:00:00,-2.5,1019.8,53,999017,0.1,Sunny/clear
2017-11-15 16:00:00,-1.8,1019.7,52,66,0.3,Sunny/clear
2017-11-15 17:00:00,-0.9,1019.2,45,48,0.7,Sunny/clear
2017-11-15 18:00:00,-0.9,1019.1,43,42,0.9,Sunny/clear
2017-11-15 19:00:00,-1,1018.9,43,46,1.5,Sunny/clear
2017-11-15 20:00:00,-2.3,1018.5,53,35,1.1,Sunny/clear
2017-11-15 21:00:00,-2.5,1018.2,52,41,1.3,Sunny/clear
2017-11-15 22:00:00,-2.6,1017.8,53,41,1.1,Sunny/clear
2017-11-15 23:00:00,-2.7,1018,55,57,0.8,Sunny/clear
2017-11-16 00:00:00,-2.1,1018.6,50,46,1.1,Sunny/clear
2017-11-16 01:00:00,-0.5,1018.5,39,20,1.8,Sunny/clear
2017-11-16 02:00:00,1.7,1018.4,34,26,1.6,Sunny/clear
2017-11-16 03:00:00,3.1,1017.8,31,11,1.3,Sunny/clear
2017-11-16 04:00:00,4.2,1016.5,31,25,1.3,Sunny/clear
2017-11-16 05:00:00,5.8,1015.1,29,29,1.6,Sunny/clear
2017-11-16 06:00:00,7,1014.2,28,8,1.5,Sunny/clear
2017-11-16 07:00:00,7.5,1013.2,27,14,1.2,Sunny/clear
2017-11-16 08:00:00,7.3,1013.1,29,14,0.8,Sunny/clear
2017-11-16 09:00:00,4.5,1013.2,38,17,0.3,Sunny/clear
2017-11-16 10:00:00,1.3,1013.4,51,999017,0,Sunny/clear
2017-11-16 11:00:00,0.6,1013.7,55,29,0.7,Sunny/clear
2017-11-16 12:00:00,0.6,1013.8,52,34,0.6,Sunny/clear
2017-11-16 13:00:00,0.1,1014.3,53,45,0.3,Sunny/clear
2017-11-16 14:00:00,0.1,1014.7,53,999017,0.2,Sunny/clear
2017-11-16 15:00:00,0.2,1014.9,55,58,0.8,Sunny/clear
2017-11-16 16:00:00,-1.6,1014.8,71,39,0.3,Sunny/clear
2017-11-16 17:00:00,-1.4,1014.9,65,79,0.7,Sunny/clear
2017-11-16 18:00:00,-2.7,1015.1,70,999017,0.2,Sunny/clear
2017-11-16 19:00:00,-1.6,1015.2,68,32,1.4,Sunny/clear
2017-11-16 20:00:00,1.5,1015.2,45,342,2,Sunny/clear
2017-11-16 21:00:00,3.1,1015.9,38,4,1.7,Sunny/clear
2017-11-16 22:00:00,2.7,1016.7,37,329,1.7,Sunny/clear
2017-11-16 23:00:00,2.5,1018.4,34,23,1.2,Sunny/clear
2017-11-17 00:00:00,3.5,1020.4,26,20,2.6,Sunny/clear
2017-11-17 01:00:00,3.2,1021.9,26,346,3.2,Sunny/clear
2017-11-17 02:00:00,3.6,1022.6,25,338,4,Sunny/clear
2017-11-17 03:00:00,4,1023.1,23,337,3.9,Sunny/clear
2017-11-17 04:00:00,3.6,1023,23,349,3,Sunny/clear
2017-11-17 05:00:00,4.9,1022.7,20,352,3.8,Sunny/clear
2017-11-17 06:00:00,5.2,1023.2,17,342,3.1,Sunny/clear
2017-11-17 07:00:00,5.1,1023.4,16,23,2.6,Sunny/clear
2017-11-17 08:00:00,4.9,1024.4,15,346,1.8,Sunny/clear
2017-11-17 09:00:00,3,1025.5,15,26,2.5,Sunny/clear
2017-11-17 10:00:00,1.5,1026.8,14,17,2.9,Sunny/clear
2017-11-17 11:00:00,0.5,1028,14,10,3.6,Sunny/clear
2017-11-17 12:00:00,-0.6,1029,17,24,2.2,Sunny/clear
2017-11-17 13:00:00,-1.5,1029.9,19,16,1.6,Sunny/clear
2017-11-17 14:00:00,-2,1030.7,20,24,1.5,Sunny/clear
2017-11-17 15:00:00,-2.7,1031.8,20,29,1.6,Sunny/clear
2017-11-17 16:00:00,-2.6,1031.4,20,356,3,Sunny/clear
2017-11-17 17:00:00,-3.2,1031.5,21,5,1.5,Sunny/clear
2017-11-17 18:00:00,-2.9,1031.1,19,356,3,Sunny/clear
2017-11-17 19:00:00,-3.6,1031.2,23,23,1.8,Sunny/clear
2017-11-17 20:00:00,-4.3,1030.8,24,24,1.3,Sunny/clear
2017-11-17 21:00:00,-4.5,1030.7,25,19,1.2,Sunny/clear
2017-11-17 22:00:00,-4.8,1030.9,26,25,1.4,Sunny/clear
2017-11-17 23:00:00,-5.8,1030.5,33,82,0.7,Sunny/clear
2017-11-18 00:00:00,-6.4,1030.3,42,239,0.5,Sunny/clear
2017-11-18 01:00:00,-2.8,1029.8,25,999017,0.1,Sunny/clear
2017-11-18 02:00:00,0.6,1029.2,18,165,0.6,Sunny/clear
2017-11-18 03:00:00,1.6,1028.4,20,182,1.9,Sunny/clear
2017-11-18 04:00:00,2.3,1026.8,18,187,2.1,Sunny/clear
2017-11-18 05:00:00,3.5,1025.1,16,198,2.5,Sunny/clear
2017-11-18 06:00:00,4.8,1023.6,18,189,2.2,Sunny/clear
2017-11-18 07:00:00,4.6,1022.6,17,192,2.7,Sunny/clear
2017-11-18 08:00:00,3.8,1022.2,20,204,2.9,Sunny/clear
2017-11-18 09:00:00,2.2,1021.9,22,187,1.3,Sunny/clear
2017-11-18 10:00:00,1.9,1021.8,23,227,3.2,Sunny/clear
2017-11-18 11:00:00,1.4,1021.9,26,230,3.8,Sunny/clear
2017-11-18 12:00:00,0.8,1022.1,30,209,2.3,Sunny/clear
2017-11-18 13:00:00,0.6,1022.1,30,213,2.6,Sunny/clear
2017-11-18 14:00:00,0.1,1022.3,31,212,2,Sunny/clear
2017-11-18 15:00:00,-1.3,1022.5,39,232,1.6,Sunny/clear
2017-11-18 16:00:00,-3.1,1022.7,48,30,0.7,Sunny/clear
2017-11-18 17:00:00,-4.2,1022.8,54,252,0.6,Sunny/clear
2017-11-18 18:00:00,-4.8,1022.9,59,73,0.5,Sunny/clear
2017-11-18 19:00:00,-4.2,1022.9,57,38,0.9,Sunny/clear
2017-11-18 20:00:00,-4.6,1022.8,58,24,0.8,Sunny/clear
2017-11-18 21:00:00,-4.8,1023.3,57,47,0.8,Sunny/clear
2017-11-18 22:00:00,-4.2,1023.6,56,30,1.3,Sunny/clear
2017-11-18 23:00:00,-3.4,1023.8,52,40,1.2,Sunny/clear
2017-11-19 00:00:00,-2.5,1024.3,49,21,1.1,Sunny/clear
2017-11-19 01:00:00,-1.1,1024.5,38,26,1.3,Sunny/clear
2017-11-19 02:00:00,0.4,1024.6,33,34,1.3,Sunny/clear
2017-11-19 03:00:00,2.2,1024.4,29,31,0.6,Sunny/clear
2017-11-19 04:00:00,3.3,1023.3,25,332,1.2,Sunny/clear
2017-11-19 05:00:00,4.5,1022.5,22,223,2.1,Sunny/clear
2017-11-19 06:00:00,4.9,1021.2,26,207,1.6,Sunny/clear
2017-11-19 07:00:00,5.2,1020.7,23,193,1.4,Sunny/clear
2017-11-19 08:00:00,4.4,1020.9,22,240,2.3,Sunny/clear
2017-11-19 09:00:00,1.7,1020.9,31,225,0.5,Sunny/clear
2017-11-19 10:00:00,-1.4,1020.9,49,293,0.4,Sunny/clear
2017-11-19 11:00:00,-2.6,1021.4,50,999017,0.1,Sunny/clear
2017-11-19 12:00:00,-3.4,1021.6,49,999017,0,Sunny/clear
2017-11-19 13:00:00,-3.4,1021.7,59,73,0.5,Sunny/clear
2017-11-19 14:00:00,-2.1,1022.2,49,38,0.9,Sunny/clear
2017-11-19 15:00:00,-2.2,1022.5,50,72,0.6,Sunny/clear
2017-11-19 16:00:00,-2.9,1022.6,51,35,0.5,Sunny/clear
2017-11-19 17:00:00,-3.4,1022.5,57,316,0.4,Sunny/clear
2017-11-19 18:00:00,-4.6,1022.5,67,178,0.6,Sunny/clear
2017-11-19 19:00:00,-5.3,1022.4,73,284,0.3,Sunny/clear
2017-11-19 20:00:00,-5.3,1022,74,18,0.8,Sunny/clear
2017-11-19 21:00:00,-5.3,1022,70,306,0.3,Sunny/clear
2017-11-19 22:00:00,-6.1,1022.2,79,252,0.5,Sunny/clear
2017-11-19 23:00:00,-6.6,1022.7,85,999017,0.2,Haze
2017-11-20 00:00:00,-5.7,1023.5,87,232,0.5,Sunny/clear
2017-11-20 01:00:00,-1.8,1024,69,264,0.7,Sunny/clear
2017-11-20 02:00:00,3.2,1023.8,39,255,0.8,Sunny/clear
2017-11-20 03:00:00,5.4,1023.7,33,54,0.9,Sunny/clear
2017-11-20 04:00:00,7.6,1022.5,20,181,1.7,Sunny/clear
2017-11-20 05:00:00,9.3,1021.5,22,191,1.8,Sunny/clear
2017-11-20 06:00:00,9.8,1020.5,17,216,2.8,Sunny/clear
2017-11-20 07:00:00,9.9,1019.7,17,201,2.3,Sunny/clear
2017-11-20 08:00:00,8.7,1019.4,20,210,3.1,Sunny/clear
2017-11-20 09:00:00,7.3,1019.1,24,206,2.1,Sunny/clear
2017-11-20 10:00:00,6.2,1019.4,28,218,2,Sunny/clear
2017-11-20 11:00:00,5.6,1019.7,30,216,2,Haze
2017-11-20 12:00:00,1.1,1019.8,43,999017,0.1,Haze
2017-11-20 13:00:00,-0.6,1019.7,49,999017,0.1,Haze
2017-11-20 14:00:00,-1.6,1019.7,62,999017,0.2,Haze
2017-11-20 15:00:00,-2.5,1019.5,63,999017,0,Haze
2017-11-20 16:00:00,-2.9,1019.4,73,79,0.6,Haze
2017-11-20 17:00:00,-1.1,1018.9,53,49,0.8,Sunny/clear
2017-11-20 18:00:00,-0.9,1018.5,51,45,0.9,Sunny/clear
2017-11-20 19:00:00,-1.2,1017.8,56,65,1.3,Sunny/clear
2017-11-20 20:00:00,-1.6,1016.9,55,40,1,Sunny/clear
2017-11-20 21:00:00,-2.4,1016.5,58,31,0.5,Sunny/clear
2017-11-20 22:00:00,-3,1015.8,63,999017,0.2,Sunny/clear
2017-11-20 23:00:00,-3.9,1016.1,70,23,0.9,Haze
2017-11-21 00:00:00,-1.7,1016.1,60,38,1.1,Sunny/clear
2017-11-21 01:00:00,1.1,1015.6,46,34,1.4,Sunny/clear
2017-11-21 02:00:00,2.4,1015.2,44,17,1.3,Sunny/clear
2017-11-21 03:00:00,3.6,1014.8,40,27,1.6,Haze
2017-11-21 04:00:00,4.3,1013.8,36,49,1,Haze
2017-11-21 05:00:00,6.8,1012.3,32,239,1.8,Sunny/clear
2017-11-21 06:00:00,8.8,1012,28,232,1.7,Haze
2017-11-21 07:00:00,9.4,1011.7,29,206,1.9,Haze
2017-11-21 08:00:00,8.2,1012,33,225,2.6,Haze
2017-11-21 09:00:00,7.8,1012.4,30,220,2.8,Haze
2017-11-21 10:00:00,7.1,1013.5,26,231,1.6,Sunny/clear
2017-11-21 11:00:00,9.1,1015.3,15,295,1.8,Sunny/clear
2017-11-21 12:00:00,8.2,1016.7,15,303,3,Sunny/clear
2017-11-21 13:00:00,6.8,1018.1,18,323,2.5,Sunny/clear
2017-11-21 14:00:00,5.8,1018.7,21,352,3.4,Sunny/clear
2017-11-21 15:00:00,5.1,1019.1,23,338,4.4,Sunny/clear
2017-11-21 16:00:00,4.3,1019.3,25,348,4,Sunny/clear
2017-11-21 17:00:00,3.6,1019.3,28,39,2.8,Sunny/clear
2017-11-21 18:00:00,1.7,1019.1,33,26,0.9,Sunny/clear
2017-11-21 19:00:00,1,1019.1,37,12,1.7,Sunny/clear
2017-11-21 20:00:00,1.5,1019,35,348,1.6,Sunny/clear
2017-11-21 21:00:00,1.4,1019.4,36,331,1.8,Sunny/clear
2017-11-21 22:00:00,0.9,1019.7,38,17,1,Sunny/clear
2017-11-21 23:00:00,-1.5,1020.1,53,51,0.4,Sunny/clear
2017-11-22 00:00:00,-2.1,1021,58,191,0.6,Sunny/clear
2017-11-22 01:00:00,4.3,1021.5,32,287,2.1,Sunny/clear
2017-11-22 02:00:00,5.8,1021.3,28,281,1.9,Sunny/clear
2017-11-22 03:00:00,6.4,1020.6,23,303,2.7,Sunny/clear
2017-11-22 04:00:00,6.9,1019.3,20,326,3.9,Sunny/clear
2017-11-22 05:00:00,7.4,1018.7,16,323,3.7,Sunny/clear
2017-11-22 06:00:00,8,1018.3,14,322,3.7,Sunny/clear
2017-11-22 07:00:00,7.2,1018.4,15,319,3.7,Sunny/clear
2017-11-22 08:00:00,6.4,1018.9,15,307,3.1,Sunny/clear
2017-11-22 09:00:00,5,1019.2,14,323,3.3,Sunny/clear
2017-11-22 10:00:00,4.4,1019.8,15,326,3.5,Sunny/clear
2017-11-22 11:00:00,3.9,1020.5,16,329,3.3,Sunny/clear
2017-11-22 12:00:00,3.2,1021.1,17,329,2.2,Sunny/clear
2017-11-22 13:00:00,3,1021.3,17,326,3.4,Sunny/clear
2017-11-22 14:00:00,2.3,1021.8,17,303,2,Sunny/clear
2017-11-22 15:00:00,2,1021.7,17,325,2,Sunny/clear
2017-11-22 16:00:00,1.7,1021.4,17,325,1.8,Sunny/clear
2017-11-22 17:00:00,-0.4,1021.1,25,255,1.5,Sunny/clear
2017-11-22 18:00:00,0,1021.2,22,287,1.6,Sunny/clear
2017-11-22 19:00:00,0,1020.8,22,248,1.1,Sunny/clear
2017-11-22 20:00:00,-2.3,1020.3,28,999017,0.1,Sunny/clear
2017-11-22 21:00:00,-3.5,1019.9,35,175,0.8,Sunny/clear
2017-11-22 22:00:00,-4.2,1019.4,38,999017,0.1,Sunny/clear
2017-11-22 23:00:00,-5.1,1019.1,50,255,0.3,Sunny/clear
2017-11-23 00:00:00,-5,1019.2,53,238,1,Sunny/clear
2017-11-23 01:00:00,0.8,1018.7,23,206,1.7,Sunny/clear
2017-11-23 02:00:00,2.8,1017.9,16,227,2.2,Sunny/clear
